"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"양천구","교습소","3000038658","이룸스카이진학지도교습소","서울특별시 양천구 신목로 82","/ 5층 일부 (신정동)","입시.검정 및 보습","보통교과","진학지도","진학상담지도","4","4","진학지도:265000","Y","N","08009","개원","20210322","","","20210322","20220508"
"양천구","학원","3000038659","목동준과학학원","서울특별시 양천구 목동서로 133-2","/ 목동하나프라자 1201호/1202호 (목동)","입시.검정 및 보습","보통교과","","보습","30","88","","Y","N","07988","개원","20210322","","","20210322","20220508"
"양천구","학원","3000038660","더채움탑클래스목동점학원","서울특별시 양천구 목동중앙로 85","/ 강산아파트 2층 (목동)","입시.검정 및 보습","보통교과","보습/","보습","205","97","","Y","N","07961","개원","20210322","","","20210322","20220508"
"서초구","학원","3000038661","블루북스리딩서초서이센터학원","서울특별시 서초구 사임당로 143","/ 412/413호 (서초동/ Cross 143)","입시.검정 및 보습","보통교과","","보습?논술","90","69","","Y","N","06624","개원","20210322","","","20210322","20220508"
"강남구","교습소","3000038664","서연국어교습소","서울특별시 강남구 선릉로 340","/ 506-2호 (대치동/ 대치 EM 프라자)","입시.검정 및 보습","보통교과","국어","보습","9","3","","Y","N","06199","개원","20210322","","","20210322","20220508"
"금천구","학원","3000038667","대치탑영어학원","서울특별시 금천구 시흥대로 291","/ 상가 2층 234호 (독산동/ 금천롯데캐슬골드파크3차)","입시.검정 및 보습","보통교과","보습/","보습","20","69","","Y","N","08608","개원","20210322","","","20210322","20220508"
"양천구","교습소","3000038669","연세와이엔(YN)영어교습소","서울특별시 양천구 목동동로 391","/ 305호 (목동/ 현대파크빌)","입시.검정 및 보습","보통교과","","보습","10","2","","Y","N","07983","개원","20210323","","","20210323","20220508"
"용산구","교습소","3000038670","민수학교습소","서울특별시 용산구 이촌로 248","/ 11동 205호 (이촌동/ 한강맨션)","입시.검정 및 보습","보통교과","","보습","9","3","","Y","N","04426","개원","20210324","","","20210324","20220508"
"구로구","학원","3000038671","제이엔영어학원","서울특별시 구로구 천왕로 36","/ 3층 305호 (천왕동/ 천왕센타프라자)","입시.검정 및 보습","보통교과","보습/","보습","40","67","","Y","N","08365","개원","20210323","","","20210323","20220508"
"강남구","학원","3000038672","다빈치교육학원","서울특별시 강남구 도곡로63길 23","/ 4층 일부 (대치동/ 성진회관)","입시.검정 및 보습","보통교과","","보습?논술","500","70","","Y","N","06205","개원","20210323","","","20210323","20220508"
"중랑구","학원","3000038673","글로벌창조캠퍼스학원","서울특별시 중랑구 봉화산로 194","/ 617호 (신내동/ 신아타운)","입시.검정 및 보습","보통교과","보습/","보습","146","50","","Y","N","02076","개원","20210322","","","20210322","20220508"
"마포구","교습소","3000038674","에이치앤에이치(H&H)국어교습소","서울특별시 마포구 월드컵로42길 40","/ 2층 216호 (상암동/ 상암근린상가)","입시.검정 및 보습","보통교과","","보습","24","3","","Y","N","03905","개원","20210322","","","20210322","20220508"
"마포구","교습소","3000038675","에이치앤에이치(H&H)수학교습소","서울특별시 마포구 월드컵로42길 40","/ 2층 215호 (상암동/ 상암근린상가)","입시.검정 및 보습","보통교과","","보습","8","4","","Y","N","03905","개원","20210322","","","20210322","20220508"
"마포구","교습소","3000038676","상지상암수플러스수학교습소","서울특별시 마포구 월드컵로42길 40","/ 2층 222호 (상암동/ 상암근린상가)","입시.검정 및 보습","보통교과","","보습","20","4","","Y","N","03905","개원","20210322","","","20210322","20220508"
"강남구","교습소","3000038678","따뜻한영어교습소","서울특별시 강남구 개포로 512","/ 506호 (개포동/ 개포종합상가)","입시.검정 및 보습","보통교과","영어","보습","12","7","영어:190000/ 영어:250000/ 영어:250000","Y","N","06329","개원","20210324","","","20210324","20220508"
"중랑구","교습소","3000038680","레이첼리딩영어교습소","서울특별시 중랑구 동일로 752","/ 206호 (중화동/ 중화한신아파트상가)","입시.검정 및 보습","보통교과","","보습","0","","","Y","N","02095","개원","20210324","","","20210324","20220508"
"동대문구","교습소","3000038681","지감2수학교습소","서울특별시 동대문구 답십리로69길 11","/ 3층 일부  (장안동)","입시.검정 및 보습","보통교과","","보습","57","3","초등수학:90000/ 초등수학:120000/ 초등수학:160000/ 초등수학:200000/ 초등수학:200000/ 초등수학:240000/ 중등수학:200000/ 중등수학:340000/ 중등수학:250000/ 중등수학:270000/ 중등수학:180000/ 중등수학:90000/ 중등수학:360000/ 중등수학:450000/ 고등수학:350000/ 고등수학:400000/ 고등수학:450000/ 고등수학:700000/ 고등수학:750000/ 삭제:450000/ 삭제:700000/ 삭제:750000","Y","N","02523","개원","20210325","","","20210325","20220508"
"동대문구","교습소","3000038682","열띤독서토론논술교습소","서울특별시 동대문구 답십리로 105","/ 3층 (전농동)","입시.검정 및 보습","보통교과","","보습?논술","25","7","","Y","N","02553","개원","20210325","","","20210325","20220515"
"동작구","교습소","3000038683","천재해법독서논술교습소","서울특별시 동작구 사당로17길 8","/ 대림아파트상가 A동 1층 109호 (사당동/ 대림아파트)","입시.검정 및 보습","보통교과","초등논술1","보습?논술","42","7","초등논술1:125000/ 초등논술2:135000/ 중등논술1:150000/ 중등논술2:165000/ 고등논술1:185000/ 고등논술2:200000","Y","N","07005","개원","20210326","","","20210326","20220508"
"은평구","학원","3000038684","웨스턴영어2관학원","서울특별시 은평구 진관2로 19","/ 6층 602호 (진관동)","입시.검정 및 보습","보통교과","보습/","보습","27","71","","Y","N","03306","개원","20210325","","","20210325","20220508"
"노원구","학원","3000038689","티앤씨에듀학원","서울특별시 노원구 석계로9길 25","/ 3층 (월계동)","입시.검정 및 보습","보통교과","","보습","42","70","","Y","N","01902","개원","20210325","","","20210325","20220508"
"양천구","교습소","3000038690","엠케이영어교습소","서울특별시 양천구 은행정로 5","/ 2층 236호 (신정동)","입시.검정 및 보습","보통교과","","보습","9","9","","Y","N","08086","개원","20210326","","","20210326","20220508"
"강남구","학원","3000038692","한솔플라톤아카데미학원","서울특별시 강남구 삼성로 155","/ 503~507호 (대치동/ 대치퍼스트빌딩)","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","6930","90","","Y","N","06291","개원","20210317","","","20210317","20220508"
"강남구","교습소","3000038695","블라썸(BLOSSOM)수학교습소","서울특별시 강남구 역삼로70길 28","/ 1층 101-1호 (대치동)","입시.검정 및 보습","보통교과","","보습","16","8","","Y","N","06200","개원","20210326","","","20210326","20220508"
"송파구","학원","3000038699","더(The)수학학원","서울특별시 송파구 위례성대로18길 3","/ 2층 (방이동/ 토브마스터클래스)","입시.검정 및 보습","보통교과","","보습","22","74","","Y","N","05638","개원","20210330","","","20210330","20220508"
"동대문구","학원","3000038703","공터영어전농센터학원","서울특별시 동대문구 사가정로 148","/ 주상가동 307호 (전농동/ 전농 SK아파트)","입시.검정 및 보습","보통교과","","보습?논술","80","35","","Y","N","02532","개원","20210329","","","20210329","20220515"
"강동구","교습소","3000038704","토론하는아이들강동길동논술교습소","서울특별시 강동구 성안로 162","/ 2층 201호 일부 (길동/ 다성이즈텔)","입시.검정 및 보습","보통교과","초등부논술1(주1회/회115분)","보습","25","5","초등부논술1(주1회/회115분):90000/ 초등부논술2(주1회/회120분):95000/ 초등부논술3(주2회/회75분):120000/ 초등부논술4(주2회/회90분):140000/ 중등부논술(주2회/회90분):150000","Y","N","05354","개원","20210329","","","20210329","20220508"
"구로구","교습소","3000038705","에이스(A`s)영어교습소","서울특별시 구로구 중앙로15길 59","/ 1층 일부 (고척동)","입시.검정 및 보습","보통교과","","보습","15","5","","Y","N","08241","개원","20210325","","","20210325","20220508"
"강남구","학원","3000038708","에이프로에듀원격학원","서울특별시 강남구 선릉로64길 15-5","/ 401호 (대치동)","입시.검정 및 보습","보통교과","","보습?논술","10","1","","Y","N","06205","개원","20210326","","","20210326","20220508"
"강남구","학원","3000038710","벤자민입시컨설팅학원","서울특별시 강남구 역삼로 453","/ 2층 일부(좌측) (대치동/ 삼익빌딩)","입시.검정 및 보습","진학지도","진학상담지도/","진학상담지도","14","69","","Y","N","06195","개원","20210330","","","20210330","20220508"
"양천구","학원","3000038711","아이엠(IM)수학전문학원","서울특별시 양천구 목동중앙본로 50","/ 4층 (목동)","입시.검정 및 보습","보통교과","","보습?논술","137","68","","Y","N","07975","개원","20210330","","","20210330","20220508"
"중랑구","학원","3000038712","튼튼영어마스터클럽학원","서울특별시 중랑구 동일로 752","/ 304?305호 (중화동/ 중화한신아파트상가)","입시.검정 및 보습","보통교과","보습/","보습","516","43","","Y","N","02095","개원","20210329","","","20210329","20220508"
"도봉구","학원","3000038713","숙명국제영어학원","서울특별시 도봉구 도봉로180나길 41","/ 제244호~제251호 (도봉동/ 도봉한신아파트 상가1동)","입시.검정 및 보습","보통교과","","보습","132","69","","Y","N","01318","개원","20210331","","","20210331","20220508"
"송파구","학원","3000038714","열림학원","서울특별시 송파구 양재대로 1222","/ 3층 17호/ 36-1호 일부 (방이동/ 올림픽프라자)","입시.검정 및 보습","보통교과","","보습","200","95","","Y","N","05648","개원","20210330","","","20210330","20220508"
"성북구","학원","3000038715","희문국어논술학원","서울특별시 성북구 정릉로26길 20","/ 3층 (정릉동)","입시.검정 및 보습","보통교과","보습/","보습","350","70","","Y","N","02814","개원","20210324","","","20210324","20220508"
"양천구","학원","3000038720","목동시대인재하이페리온관학원","서울특별시 양천구 오목로 300","/ 목동현대하이페리온2 205동 301호 (목동)","입시.검정 및 보습","보통교과","보습?논술/","보습?논술","12255","143","","Y","N","08004","개원","20210331","","","20210331","20220508"
"성북구","학원","3000038722","풀리다수학학원","서울특별시 성북구 동소문로 67-1","/ 4층 (동소문동4가/ 성심빌딩)","입시.검정 및 보습","보통교과","","보습","144","72","","Y","N","02832","개원","20210331","","","20210331","20220508"
"노원구","학원","3000038724","오성수학학원","서울특별시 노원구 중계로12가길 29","/ 나동 3층일부 (중계동/ 수암빌딩)","입시.검정 및 보습","보통교과","","보습","16","67","","Y","N","01725","개원","20210331","","","20210331","20220508"
